Vertex         ,Longitude (dd) ,Latitude (dd)  ,Z (Meters)     
8793,107.4884054,33.6385932,0
8794,107.488386,33.6386983,0
8795,107.488386,33.6386984,0
8796,107.4883802,33.6387477,0
8797,107.4883802,33.6387478,0
8798,107.4883783,33.6388005,0
8799,107.4883783,33.6388005,0
8800,107.4883801,33.6388572,0
8801,107.4883801,33.6388572,0
8802,107.4883858,33.6389189,0
8803,107.4883932,33.6389734,0
8804,107.4884034,33.6390345,0
8805,107.488455,33.639301,0
8806,107.4884647,33.6393657,0
8807,107.4884708,33.6394232,0
8808,107.4884735,33.6394782,0
8809,107.4884735,33.6394782,0
8810,107.4884725,33.6395288,0
8811,107.4884725,33.6395288,0
8812,107.4884677,33.6395757,0
8813,107.4884677,33.6395757,0
8814,107.4884592,33.6396194,0
8815,107.4884592,33.6396194,0
8816,107.488509,33.6397381,0
8817,107.488538,33.6398122,0
8818,107.4885626,33.6398871,0
8819,107.4885779,33.6399519,0
8820,107.4885828,33.6399868,0
8821,107.4885846,33.6400191,0
8822,107.4885846,33.6400191,0
8823,107.4885834,33.6400491,0
8824,107.4885834,33.6400491,0
8825,107.488579,33.6400769,0
8826,107.488579,33.6400769,0
8827,107.4885716,33.6401025,0
8828,107.4885716,33.6401026,0
8829,107.488561,33.6401261,0
8830,107.488561,33.6401261,0
8831,107.4885473,33.6401477,0
8832,107.4885473,33.6401477,0
8833,107.4885305,33.6401672,0
8834,107.4885305,33.6401672,0
8835,107.4884928,33.6401993,0
8836,107.4884341,33.6402395,0
8837,107.4883952,33.6402624,0
8838,107.4883539,33.6402821,0
8839,107.4883102,33.6402984,0
8840,107.4883091,33.6402987,0
8841,107.4883071,33.6402993,0
8842,107.488307,33.6402993,0
8843,107.4882641,33.6403114,0
8844,107.4882153,33.6403212,0
8845,107.4881639,33.6403278,0
8846,107.4881097,33.6403312,0
8847,107.4880524,33.6403315,0
8848,107.4879967,33.6403289,0
8849,107.4879378,33.6403235,0
8850,107.4878751,33.6403155,0
8851,107.4878077,33.6403045,0
8852,107.4876769,33.6402783,0
8853,107.4873987,33.6402154,0
8854,107.4872907,33.6401893,0
8855,107.4871733,33.6401546,0
8856,107.4870443,33.6401111,0
8857,107.4868689,33.6400468,0
8858,107.4868038,33.640021,0
8859,107.4867367,33.6399913,0
8860,107.4866671,33.6399575,0
8861,107.4865934,33.6399188,0
8862,107.4865032,33.6398674,0
8863,107.4864595,33.6398425,0
8864,107.4863681,33.6397877,0
8865,107.4861455,33.6396544,0
8866,107.4860624,33.6396075,0
8867,107.4859866,33.6395673,0
8868,107.485908,33.639529,0
8869,107.485833,33.6394961,0
8870,107.4857829,33.6394769,0
8871,107.4857602,33.6394682,0
8872,107.485689,33.6394449,0
8873,107.4856067,33.6394231,0
8874,107.4855148,33.6394041,0
8875,107.4854085,33.639387,0
8876,107.4852179,33.6393614,0
8877,107.4851829,33.6393567,0
8878,107.4850856,33.6393419,0
8879,107.484984,33.6393226,0
8880,107.4848944,33.6393004,0
8881,107.4848035,33.6392713,0
8882,107.4847038,33.6392328,0
8883,107.4846101,33.6391921,0
8884,107.4843931,33.6390931,0
8885,107.4842871,33.6390485,0
8886,107.4841897,33.6390133,0
8887,107.4841592,33.6390045,0
8888,107.4840997,33.6389873,0
8889,107.484051,33.6389766,0
8890,107.4840341,33.6389729,0
8891,107.483965,33.6389613,0
8892,107.4838918,33.6389524,0
8893,107.4838205,33.6389467,0
8894,107.4838134,33.6389461,0
8895,107.4837377,33.6389425,0
8896,107.4836534,33.6389407,0
8897,107.4833355,33.6389416,0
8898,107.483203,33.6389393,0
8899,107.4831319,33.6389359,0
8900,107.4830657,33.6389307,0
8901,107.4830033,33.6389238,0
8902,107.4829439,33.6389151,0
8903,107.4828592,33.6388992,0
8904,107.482767,33.6388783,0
8905,107.4826616,33.6388513,0
8906,107.4823435,33.6387648,0
8907,107.4822414,33.6387407,0
8908,107.4821492,33.6387225,0
8909,107.4820399,33.6387068,0
8910,107.4819168,33.638696,0
8911,107.4817979,33.63869,0
8912,107.4815088,33.6386805,0
8913,107.4813604,33.6386707,0
8914,107.4812862,33.6386628,0
8915,107.4812171,33.6386528,0
8916,107.4811518,33.6386406,0
8917,107.4810897,33.6386262,0
8918,107.4809904,33.6385985,0
8919,107.4808861,33.6385656,0
8920,107.4807757,33.638527,0
8921,107.4806563,33.6384817,0
8922,107.4805295,33.6384293,0
8923,107.4804018,33.6383711,0
8924,107.4802733,33.6383073,0
8925,107.4801441,33.6382378,0
8926,107.4800141,33.6381626,0
8927,107.4798836,33.6380819,0
8928,107.4797524,33.6379956,0
8929,107.4796208,33.6379038,0
8930,107.4794399,33.6377742,0
8931,107.4793317,33.6376943,0
8932,107.4792334,33.6376177,0
8933,107.4791474,33.6375458,0
8934,107.4790665,33.637472,0
8935,107.4789946,33.6373992,0
8936,107.4789307,33.6373266,0
8937,107.4788744,33.6372536,0
8938,107.4788097,33.6371596,0
8939,107.4787511,33.6370659,0
8940,107.4786988,33.636973,0
8941,107.4786531,33.6368814,0
8942,107.478614,33.6367912,0
8943,107.4785816,33.6367027,0
8944,107.478556,33.636616,0
8945,107.4785372,33.6365313,0
8946,107.4785321,33.6364943,0
8947,107.4785295,33.6364523,0
8948,107.4785303,33.6363138,0
8949,107.4785288,33.6362647,0
8950,107.478524,33.6362185,0
8951,107.4785154,33.6361779,0
8952,107.4784736,33.6361452,0
8953,107.478434,33.6361077,0
8954,107.4783984,33.6360672,0
8955,107.4783687,33.6360256,0
8956,107.4783525,33.6359965,0
8957,107.4783389,33.6359641,0
8958,107.4783276,33.635928,0
8959,107.4783186,33.6358876,0
8960,107.4783122,33.6358474,0
8961,107.4783072,33.6358014,0
8962,107.4782964,33.6356403,0
8963,107.4782928,33.6355823,0
8964,107.4782911,33.6355234,0
8965,107.4782914,33.6354637,0
8966,107.4782936,33.6354033,0
8967,107.4782954,33.6353776,0
8968,107.4782978,33.6353425,0
8969,107.478304,33.6352815,0
8970,107.478312,33.6352204,0
8971,107.478322,33.6351594,0
8972,107.4783338,33.6350988,0
8973,107.4783475,33.6350388,0
8974,107.478363,33.6349795,0
8975,107.4783801,33.6349212,0
8976,107.478399,33.634864,0
8977,107.4784194,33.6348082,0
8978,107.4784415,33.6347539,0
8979,107.478465,33.6347012,0
8980,107.4784857,33.634661,0
8981,107.4785103,33.6346205,0
8982,107.4785393,33.6345792,0
8983,107.4785731,33.6345363,0
8984,107.4786403,33.6344604,0
8985,107.4788044,33.6342887,0
8986,107.4788432,33.6342448,0
8987,107.4788765,33.6342039,0
8988,107.4789054,33.6341648,0
8989,107.4789306,33.6341265,0
8990,107.4789522,33.6340887,0
8991,107.4789706,33.634051,0
8992,107.4790011,33.6339822,0
8993,107.4790107,33.6339584,0
8994,107.4788672,33.6338601,0
8995,107.4787202,33.6336405,0
8996,107.4787005,33.633611,0
8997,107.478629,33.6333038,0
8998,107.4785386,33.6331321,0
8999,107.4784412,33.6328569,0
9000,107.478081,33.6322243,0
9001,107.4779283,33.6320651,0
9002,107.4775378,33.6318341,0
9003,107.4774273,33.6316898,0
9004,107.4773681,33.6314118,0
9005,107.4771955,33.6306017,0
9006,107.4772078,33.6304703,0
9007,107.4772084,33.630464,0
9008,107.4771987,33.6304415,0
9009,107.477129,33.6302802,0
9010,107.4770483,33.6300932,0
9011,107.4769589,33.6299373,0
9012,107.4768669,33.6297769,0
9013,107.4766979,33.6296243,0
9014,107.4765399,33.6294815,0
9015,107.4764506,33.6293481,0
9016,107.4764425,33.6292529,0
9017,107.4764404,33.6292289,0
9018,107.476516,33.6289052,0
9019,107.4765119,33.6287796,0
9020,107.4765109,33.6287498,0
9021,107.4764321,33.62849,0
9022,107.4762661,33.6282432,0
9023,107.4760854,33.6281162,0
9024,107.4753791,33.6279073,0
9025,107.4750546,33.6277673,0
9026,107.4748865,33.6276355,0
9027,107.4745912,33.6272448,0
9028,107.4742503,33.6270737,0
9029,107.4742114,33.6270667,0
9030,107.4738557,33.6270027,0
9031,107.4728779,33.6271395,0
9032,107.4728008,33.6271351,0
9033,107.4727605,33.6271328,0
9034,107.4726913,33.6270643,0
9035,107.4726456,33.6268881,0
9036,107.4726315,33.6268334,0
9037,107.4724111,33.6264976,0
9038,107.4724009,33.6263514,0
9039,107.4724818,33.626192,0
9040,107.4727791,33.6258256,0
9041,107.4729889,33.6254136,0
9042,107.473176,33.6249164,0
9043,107.4732535,33.6246042,0
9044,107.4733722,33.6241261,0
9045,107.4735352,33.6237263,0
9046,107.4734941,33.6236302,0
9047,107.4733672,33.6235524,0
9048,107.4733625,33.6235495,0
9049,107.4731477,33.6235019,0
9050,107.4728746,33.6234869,0
9051,107.4728483,33.6234854,0
9052,107.4726614,33.6234238,0
9053,107.472267,33.623123,0
9054,107.4720818,33.6230511,0
9055,107.4720627,33.6230437,0
9056,107.4718877,33.6230434,0
9057,107.4718524,33.6230433,0
9058,107.4717556,33.6230431,0
9059,107.4712229,33.6231078,0
9060,107.470545,33.6231124,0
9061,107.4703673,33.6230904,0
9062,107.470122,33.62306,0
9063,107.4691666,33.6228741,0
9064,107.4685984,33.6226871,0
9065,107.4674126,33.6221881,0
9066,107.4664496,33.6219459,0
9067,107.4659962,33.6217746,0
9068,107.4659568,33.6217597,0
9069,107.4655548,33.6215695,0
9070,107.4652469,33.6213728,0
9071,107.4650677,33.6212029,0
9072,107.4647352,33.6207589,0
9073,107.4645645,33.6205798,0
9074,107.4643648,33.6204463,0
9075,107.4637942,33.6201513,0
9076,107.4634671,33.6198717,0
9077,107.4630927,33.6194195,0
9078,107.4626906,33.6187111,0
9079,107.4626298,33.618604,0
9080,107.4622119,33.6181617,0
9081,107.4620323,33.6177169,0
9082,107.4618396,33.6175225,0
9083,107.4612346,33.6171988,0
9084,107.4606285,33.6167918,0
9085,107.460338,33.6166398,0
9086,107.4601185,33.6165676,0
9087,107.4595744,33.616468,0
9088,107.4594656,33.6164296,0
9089,107.4588411,33.6162055,0
9090,107.4585526,33.616129,0
9091,107.4585434,33.6161265,0
9092,107.4582326,33.6160441,0
9093,107.4571731,33.6155537,0
9094,107.4569684,33.6154819,0
9095,107.4569297,33.6154684,0
9096,107.4563588,33.6153738,0
9097,107.4557439,33.615368,0
9098,107.4548196,33.6154427,0
9099,107.4544099,33.6154757,0
9100,107.4525412,33.6157477,0
9101,107.4519371,33.6158357,0
9102,107.450866,33.615911,0
9103,107.4501816,33.6159584,0
9104,107.4497707,33.6159868,0
9105,107.4493991,33.6159638,0
9106,107.4491315,33.6159472,0
9107,107.4491091,33.6159458,0
9108,107.4489724,33.6159078,0
9109,107.4480511,33.6156513,0
9110,107.4478409,33.6155248,0
9111,107.4476839,33.615235,0
9112,107.4476033,33.6151465,0
9113,107.4475319,33.6151107,0
9114,107.4474605,33.615075,0
9115,107.4470687,33.6149565,0
9116,107.446815,33.6148174,0
9117,107.446239,33.6143545,0
9118,107.4458636,33.6140529,0
9119,107.4458075,33.6140078,0
9120,107.4456191,33.6138564,0
9121,107.4454143,33.6136126,0
9122,107.4452504,33.6133028,0
9123,107.4451476,33.6131086,0
9124,107.4449373,33.6128866,0
9125,107.4446008,33.6125314,0
9126,107.4440602,33.6117917,0
9127,107.4438355,33.6116565,0
9128,107.4436516,33.6115813,0
9129,107.4433989,33.6114759,0
9130,107.4430467,33.6113771,0
9131,107.4430386,33.6113748,0
9132,107.4426577,33.6113103,0
9133,107.4419358,33.6112654,0
9134,107.4419145,33.6112641,0
9135,107.4416613,33.6111916,0
9136,107.4415541,33.6111609,0
9137,107.4414226,33.6111796,0
9138,107.4410267,33.6112358,0
9139,107.4409532,33.6112462,0
9140,107.4408904,33.611285,0
9141,107.4405659,33.6114856,0
9142,107.4405412,33.6115009,0
9143,107.4405087,33.6115255,0
9144,107.4397978,33.6120659,0
9145,107.4389716,33.6125675,0
9146,107.438965,33.612572,0
9147,107.4389578,33.6125777,0
9148,107.4386328,33.6128592,0
9149,107.4384944,33.612979,0
9150,107.4382392,33.6131624,0
9151,107.4381892,33.6131981,0
9152,107.4381141,33.6132626,0
9153,107.4380357,33.6133302,0
9154,107.4379715,33.6133908,0
9155,107.4378874,33.6134385,0
9156,107.4378873,33.6134386,0
9157,107.4378287,33.6135015,0
9158,107.4377288,33.6135821,0
9159,107.437661,33.6136285,0
9160,107.437586,33.6136821,0
9161,107.4375146,33.6137356,0
9162,107.4374504,33.6137927,0
9163,107.4373576,33.6138534,0
9164,107.4372597,33.6139625,0
9165,107.4372597,33.6139625,0
9166,107.4372097,33.6139925,0
9167,107.4372097,33.6139925,0
9168,107.4371697,33.6140325,0
9169,107.4371697,33.6140325,0
9170,107.4371297,33.6140625,0
9171,107.4370997,33.6141025,0
9172,107.4370697,33.6141425,0
9173,107.4370397,33.6141725,0
9174,107.4370097,33.6142125,0
9175,107.4369897,33.6142625,0
9176,107.4369297,33.6143825,0
9177,107.4369097,33.6144125,0
9178,107.4368997,33.6144425,0
9179,107.4368497,33.6144925,0
9180,107.4367997,33.6145525,0
9181,107.4367497,33.6146025,0
9182,107.4366297,33.6147325,0
9183,107.4365697,33.6147925,0
9184,107.4365197,33.6148425,0
9185,107.4364797,33.6149025,0
9186,107.4364197,33.6150025,0
9187,107.4363797,33.6150825,0
9188,107.4363497,33.6151625,0
9189,107.4363397,33.6151925,0
9190,107.4363297,33.6152325,0
9191,107.4363297,33.6152325,0
9192,107.4363197,33.6152625,0
9193,107.4363197,33.6152625,0
9194,107.4363197,33.6153025,0
9195,107.4363197,33.6153825,0
9196,107.4362894,33.6154468,0
9197,107.436268,33.6155211,0
9198,107.4362456,33.6155623,0
9199,107.4362374,33.6155952,0
9200,107.4362213,33.6156406,0
9201,107.4362003,33.6156866,0
9202,107.4361742,33.6157336,0
9203,107.4361427,33.615782,0
9204,107.4361075,33.61583,0
9205,107.4360658,33.6158816,0
9206,107.43594,33.6160235,0
9207,107.4359166,33.6160479,0
9208,107.4358891,33.6160739,0
9209,107.4358025,33.6161481,0
9210,107.4357934,33.6161559,0
9211,107.4357593,33.6161868,0
9212,107.4357278,33.6162187,0
9213,107.4357021,33.6162495,0
9214,107.4356732,33.6162896,0
9215,107.4356459,33.6163321,0
9216,107.4356202,33.6163767,0
9217,107.4355963,33.6164231,0
9218,107.4355935,33.6164293,0
9219,107.4355746,33.616471,0
9220,107.4355551,33.6165198,0
9221,107.435538,33.616569,0
9222,107.4355236,33.6166184,0
9223,107.4355125,33.6166656,0
9224,107.4355037,33.6167152,0
9225,107.4354972,33.6167671,0
9226,107.4354931,33.6168212,0
9227,107.4354913,33.6168775,0
9228,107.4354918,33.6169358,0
9229,107.4354946,33.6169962,0
9230,107.435495,33.6170006,0
9231,107.4354998,33.6170586,0
9232,107.4355088,33.6171185,0
9233,107.4355375,33.61725,0
9234,107.4355474,33.6173084,0
9235,107.4355602,33.6174122,0
9236,107.4355678,33.6174873,0
9237,107.4355724,33.6175553,0
9238,107.4355739,33.617617,0
9239,107.4355723,33.6176762,0
9240,107.4355673,33.6177314,0
9241,107.4355591,33.6177832,0
9242,107.4355474,33.6178319,0
9243,107.4355208,33.617917,0
9244,107.4354932,33.6179863,0
9245,107.4354783,33.6180169,0
9246,107.4354626,33.6180449,0
9247,107.435446,33.6180705,0
9248,107.4354284,33.6180936,0
9249,107.4354119,33.6181117,0
9250,107.4353916,33.6181303,0
9251,107.435307,33.618195,0
9252,107.4352738,33.6182245,0
9253,107.4352463,33.6182556,0
9254,107.4352194,33.618293,0
9255,107.4351926,33.6183367,0
9256,107.4351183,33.6184677,0
9257,107.4350923,33.6185063,0
9258,107.4350664,33.6185384,0
9259,107.4350669,33.6185571,0
9260,107.4350646,33.6186424,0
9261,107.4350573,33.6187355,0
9262,107.4350453,33.6188377,0
9263,107.4350272,33.6189585,0
9264,107.4350066,33.6190677,0
9265,107.4350062,33.6190702,0
9266,107.4349789,33.6191821,0
9267,107.4349457,33.619293,0
9268,107.4349068,33.6194018,0
9269,107.4348628,33.6195074,0
9270,107.434814,33.6196088,0
9271,107.4347608,33.6197053,0
9272,107.4347036,33.619796,0
9273,107.4346491,33.6198749,0
9274,107.4345982,33.6199438,0
9275,107.4345488,33.6200058,0
9276,107.4345001,33.6200617,0
9277,107.4344513,33.6201125,0
9278,107.4344025,33.620158,0
9279,107.4343534,33.6201984,0
9280,107.4343039,33.6202339,0
9281,107.4342755,33.6202511,0
9282,107.4342422,33.6202681,0
9283,107.4340959,33.6203326,0
9284,107.4340645,33.6203496,0
9285,107.4340374,33.6203671,0
9286,107.433939,33.6204382,0
9287,107.4339066,33.6204648,0
9288,107.4338793,33.6204901,0
9289,107.4338551,33.6205164,0
9290,107.4338355,33.6205426,0
9291,107.4338201,33.6205689,0
9292,107.4338089,33.6205956,0
9293,107.4338022,33.6206251,0
9294,107.4337959,33.6206975,0
9295,107.4337899,33.6207288,0
9296,107.43378,33.6207576,0
9297,107.4337669,33.6207868,0
9298,107.4337506,33.6208165,0
9299,107.4337312,33.6208467,0
9300,107.4337085,33.6208774,0
9301,107.4336825,33.6209089,0
9302,107.4336528,33.6209415,0
9303,107.4336186,33.6209763,0
9304,107.4336007,33.6209923,0
9305,107.4335804,33.6210075,0
9306,107.4335576,33.6210219,0
9307,107.4335318,33.6210359,0
9308,107.4334819,33.6210586,0
9309,107.4333636,33.6211061,0
9310,107.4333113,33.6211314,0
9311,107.4332705,33.6211573,0
9312,107.4332532,33.6211711,0
9313,107.4332379,33.6211857,0
9314,107.4332221,33.6212035,0
9315,107.4332072,33.6212233,0
9316,107.4331789,33.6212703,0
9317,107.4331543,33.6213221,0
9318,107.4331112,33.6214268,0
9319,107.4330922,33.6214694,0
9320,107.4330702,33.6215118,0
9321,107.4330475,33.6215474,0
9322,107.4329859,33.621628,0
9323,107.4329198,33.6217037,0
9324,107.432851,33.6217724,0
9325,107.432781,33.6218329,0
9326,107.4327405,33.6218633,0
9327,107.4326974,33.6218922,0
9328,107.4326518,33.6219194,0
9329,107.4326036,33.621945,0
9330,107.4325528,33.621969,0
9331,107.4324996,33.6219914,0
9332,107.432444,33.622012,0
9333,107.4313497,33.6218327,0
9334,107.4305596,33.6216027,0
9335,107.430516,33.6216435,0
9336,107.4305271,33.6215832,0
9337,107.4304367,33.6216284,0
9338,107.4303049,33.6218408,0
9339,107.4301716,33.6219835,0
9340,107.4300574,33.6221073,0
9341,107.4299527,33.6222215,0
9342,107.4297909,33.6223738,0
9343,107.4296314,33.6225332,0
9344,107.429629,33.622536,0
9345,107.4296281,33.622537,0
9346,107.4294512,33.6227912,0
9347,107.4294289,33.6228114,0
9348,107.4292375,33.622985,0
9349,107.4291702,33.6230686,0
9350,107.42911,33.623144,0
9351,107.4289985,33.6233188,0
9352,107.428948,33.6233983,0
9353,107.428918,33.6234556,0
9354,107.428826,33.623632,0
9355,107.428734,33.623827,0
9356,107.42862,33.624109,0
9357,107.4285873,33.6242079,0
9358,107.4285702,33.6242598,0
9359,107.4284875,33.6245758,0
9360,107.4284726,33.6246496,0
9361,107.428455,33.62474,0
9362,107.4284284,33.6249222,0
9363,107.4284064,33.6250762,0
9364,107.4284011,33.6253446,0
9365,107.4284402,33.6257965,0
9366,107.4284474,33.6260841,0
9367,107.4284481,33.6263448,0
9368,107.4284762,33.6266183,0
9369,107.4285297,33.626816,0
9370,107.4285725,33.6268677,0
9371,107.4286279,33.6269173,0
9372,107.4286933,33.626965,0
9373,107.4287949,33.6270357,0
9374,107.4288496,33.6270769,0
9375,107.4288773,33.6271005,0
9376,107.4289017,33.6271236,0
9377,107.4289231,33.6271467,0
9378,107.4289418,33.6271701,0
9379,107.4289653,33.6272058,0
9380,107.4289881,33.6272485,0
9381,107.4290076,33.6272913,0
9382,107.4290517,33.6273953,0
9383,107.4290599,33.6274122,0
9384,107.4290714,33.627428,0
9385,107.4292971,33.6276492,0
9386,107.42934,33.6276716,0
9387,107.4293974,33.6276982,0
9388,107.4295605,33.6277649,0
9389,107.429612,33.6277831,0
9390,107.4296711,33.6277995,0
9391,107.4298168,33.6278304,0
9392,107.4300651,33.6279086,0
9393,107.4300743,33.6279133,0
9394,107.4301048,33.6279313,0
9395,107.430135,33.6279515,0
9396,107.4301616,33.6279713,0
9397,107.4301652,33.6279739,0
9398,107.4301954,33.6279988,0
9399,107.4301982,33.6280015,0
9400,107.4302565,33.6280561,0
9401,107.4303073,33.6281105,0
9402,107.4303619,33.6281747,0
9403,107.4305334,33.6283943,0
9404,107.4305958,33.6284707,0
9405,107.430658,33.6285399,0
9406,107.4307168,33.6285972,0
9407,107.4307474,33.6286235,0
9408,107.4307779,33.6286473,0
9409,107.4308083,33.6286686,0
9410,107.4308389,33.6286875,0
9411,107.4308698,33.6287041,0
9412,107.4309009,33.6287185,0
9413,107.4309324,33.6287306,0
9414,107.4309644,33.6287405,0
9415,107.4309941,33.6287475,0
9416,107.4310281,33.6287532,0
9417,107.4311807,33.6287712,0
9418,107.4312176,33.6287787,0
9419,107.4312499,33.6287881,0
9420,107.4312745,33.6287977,0
9421,107.4312993,33.6288096,0
9422,107.4313245,33.6288239,0
9423,107.4313507,33.6288409,0
9424,107.4314018,33.6288792,0
9425,107.4315003,33.6289618,0
9426,107.4315423,33.6289949,0
9427,107.4315878,33.6290262,0
9428,107.4316306,33.6290498,0
9429,107.4316688,33.6290662,0
9430,107.4317131,33.6290813,0
9431,107.4318582,33.6291201,0
9432,107.4319069,33.6291348,0
9433,107.4319501,33.6291509,0
9434,107.4319876,33.6291688,0
9435,107.4320146,33.6291846,0
9436,107.4320419,33.6292028,0
9437,107.4320711,33.6292259,0
9438,107.4320983,33.6292475,0
9439,107.4321501,33.6292952,0
9440,107.432275,33.6294184,0
9441,107.432311,33.6294508,0
9442,107.4323434,33.6294772,0
9443,107.4323445,33.6294781,0
9444,107.4323497,33.629482,0
9445,107.4323855,33.6295084,0
9446,107.4324297,33.6295383,0
9447,107.4324775,33.6295682,0
9448,107.4325298,33.6295987,0
9449,107.4326289,33.6296518,0
9450,107.4328678,33.6297731,0
9451,107.4329296,33.6298066,0
9452,107.4329842,33.6298382,0
9453,107.4330391,33.6298726,0
9454,107.4330891,33.629907,0
9455,107.4331351,33.629942,0
9456,107.4331773,33.6299778,0
9457,107.4332394,33.6300349,0
9458,107.4332966,33.6300902,0
9459,107.4333496,33.6301444,0
9460,107.4333986,33.6301977,0
9461,107.4334439,33.6302505,0
9462,107.4334855,33.6303027,0
9463,107.4335235,33.6303546,0
9464,107.4336671,33.6304494,0
9465,107.4336363,33.6304961,0
9466,107.4336222,33.6305343,0
9467,107.4336475,33.6306009,0
9468,107.4337033,33.6307689,0
9469,107.4337295,33.630841,0
9470,107.4337576,33.6309054,0
9471,107.4337616,33.6309146,0
9472,107.4337784,33.6309471,0
9473,107.433796,33.6309772,0
9474,107.433823,33.6310167,0
9475,107.4338569,33.6310588,0
9476,107.4339782,33.6311903,0
9477,107.4340195,33.6312385,0
9478,107.4340551,33.6312874,0
9479,107.4340815,33.6313341,0
9480,107.4340969,33.6313707,0
9481,107.4341092,33.6314102,0
9482,107.4341184,33.631453,0
9483,107.4341249,33.6314999,0
9484,107.4341284,33.6315452,0
9485,107.4341289,33.6315639,0
9486,107.4342391,33.6316481,0
9487,107.4342122,33.6316582,0
9488,107.4342104,33.6317836,0
9489,107.4342649,33.6320108,0
9490,107.4343253,33.6322233,0
9491,107.4343421,33.6322823,0
9492,107.4343299,33.6324929,0
9493,107.4343126,33.6325651,0
9494,107.4343188,33.6326906,0
9495,107.4343365,33.632827,0
9496,107.4343212,33.6329301,0
9497,107.4343233,33.6330038,0
9498,107.434324,33.6330268,0
9499,107.4343313,33.633126,0
9500,107.4343433,33.6332139,0
9501,107.4343651,33.6333203,0
9502,107.4343951,33.6334357,0
9503,107.4344339,33.633562,0
9504,107.4344696,33.6336662,0
9505,107.4346124,33.6337959,0
9506,107.4348953,33.6339909,0
9507,107.4355624,33.6343157,0
9508,107.4357348,33.634461,0
9509,107.4358966,33.6346561,0
9510,107.4363384,33.6354496,0
9511,107.4365643,33.6359363,0
9512,107.4366716,33.6362339,0
9513,107.436982,33.6370907,0
9514,107.4370296,33.6372983,0
9515,107.4370725,33.6374855,0
9516,107.4370713,33.6375341,0
9517,107.4370649,33.6377876,0
9518,107.4369934,33.6381179,0
9519,107.4368804,33.6384073,0
9520,107.4368596,33.6384608,0
9521,107.4367531,33.6386507,0
9522,107.4366781,33.6387843,0
9523,107.4363273,33.6391698,0
9524,107.4352525,33.6400787,0
9525,107.4351451,33.6402116,0
9526,107.4351013,33.6403318,0
9527,107.435113,33.6404848,0
9528,107.4352574,33.6408988,0
9529,107.4352788,33.6410854,0
9530,107.4350755,33.6414972,0
9531,107.4350321,33.6416612,0
9532,107.4349946,33.641803,0
9533,107.4349357,33.6427505,0
9534,107.4349369,33.6433898,0
9535,107.4349376,33.6437509,0
9536,107.4348812,33.6440224,0
9537,107.4346942,33.6445913,0
9538,107.4346889,33.6446075,0
9539,107.434661,33.6446914,0
9540,107.4346317,33.6450638,0
9541,107.434673,33.6454077,0
9542,107.434764,33.6457439,0
9543,107.4348616,33.6459808,0
9544,107.4350821,33.6463689,0
9545,107.4350933,33.6463886,0
9546,107.435101,33.6464129,0
9547,107.4351472,33.6465588,0
9548,107.4351598,33.6467939,0
9549,107.4351873,33.6473105,0
9550,107.4353255,33.6482023,0
9551,107.4353577,33.6487246,0
9552,107.4353726,33.6489675,0
9553,107.4355646,33.6498064,0
9554,107.4352004,33.6498476,0
9555,107.4350584,33.6498637,0
9556,107.434925,33.6499091,0
9557,107.4348031,33.6500062,0
9558,107.4347799,33.6500316,0
9559,107.4346718,33.6501503,0
9560,107.434751,33.6500969,0
9561,107.4347511,33.6500968,0
9562,107.4349913,33.6500154,0
9563,107.4352868,33.6500993,0
9564,107.435567,33.6503718,0
9565,107.4357855,33.6506399,0
9566,107.4358468,33.650715,0
9567,107.4361265,33.6510582,0
9568,107.4361984,33.651147,0
9569,107.4363596,33.6513462,0
9570,107.4365927,33.6516342,0
9571,107.4368258,33.6519222,0
9572,107.4369366,33.6522234,0
9573,107.437001,33.6523984,0
9574,107.4370473,33.652524,0
9575,107.4370475,33.6525245,0
9576,107.4370499,33.6526942,0
9577,107.4370501,33.6527081,0
9578,107.4370505,33.6527372,0
9579,107.437051,33.6527756,0
9580,107.4370571,33.6532085,0
9581,107.4370885,33.6534975,0
9582,107.4371448,33.654015,0
9583,107.437159,33.6541458,0
9584,107.4371618,33.6541719,0
9585,107.4371635,33.6541877,0
9586,107.4371979,33.6543179,0
9587,107.4372489,33.6545107,0
9588,107.437261,33.6545565,0
9589,107.4372792,33.6546255,0
9590,107.4373975,33.6550731,0
9591,107.4375464,33.6553468,0
9592,107.4377319,33.6556878,0
9593,107.4378532,33.6560557,0
9594,107.4378717,33.6561116,0
9595,107.4379124,33.6562352,0
9596,107.4380084,33.6565263,0
9597,107.4380822,33.6567928,0
9598,107.4380947,33.6568379,0
9599,107.4382013,33.6572228,0
9600,107.4383335,33.6574846,0
9601,107.43836,33.6575373,0
9602,107.4383684,33.6575537,0
9603,107.4383795,33.6575768,0
9604,107.4384539,33.6577308,0
9605,107.4384824,33.6577898,0
9606,107.4385101,33.6578471,0
9607,107.438591,33.6580146,0
9608,107.4386722,33.6581216,0
9609,107.4387177,33.658181,0
9610,107.4387298,33.6581906,0
9611,107.4389553,33.65837,0
9612,107.4390464,33.6584153,0
9613,107.4392785,33.6585306,0
9614,107.4394416,33.6586117,0
9615,107.4394638,33.6586228,0
9616,107.4396018,33.6586913,0
9617,107.4396782,33.6587123,0
9618,107.4396806,33.6587129,0
9619,107.4398408,33.6587569,0
9620,107.4399417,33.6587846,0
9621,107.440017,33.6588052,0
9622,107.4400518,33.6588147,0
